Timestep,Consumption,Electric_Power_kw
1.6979166666666667,15.18095762,60.7238305
1.7083333333333333,15.10541927,60.42167708
1.71875,14.76324189,59.05296757
1.7291666666666667,14.71591115,58.86364459
1.7395833333333333,14.97753905,59.9101562
1.75,14.68094008,58.7237603
1.7604166666666667,14.5245608,58.09824321
1.7708333333333333,14.7589491,59.0357964
1.78125,14.63038871,58.52155485
1.7916666666666667,14.21202918,56.84811674
1.8020833333333333,14.28059045,57.1223618
1.8125,14.33712915,57.34851658
1.8229166666666667,10.29290835,41.17163339
1.8333333333333333,10.2573696,41.02947838
1.84375,10.30989226,41.23956905
1.8541666666666667,9.997136747,39.98854699
1.8645833333333333,9.231941575,36.9277663
1.875,9.157915346,36.63166138
1.8854166666666667,4.698343221,18.79337288
1.8958333333333333,4.62188719,18.48754876
1.90625,4.700412569,18.80165028
1.9166666666666667,4.710002998,18.84001199
1.9270833333333333,4.283980642,17.13592257
1.9375,4.283852743,17.13541097
1.9479166666666667,4.243105486,16.97242194
1.9583333333333333,4.290303695,17.16121478
1.96875,4.307596705,17.23038682
1.9791666666666667,4.260789154,17.04315662
1.9895833333333333,4.313126348,17.25250539
2,4.313609088,17.25443635
2.0104166666666665,4.265858213,17.06343285
2.0208333333333335,4.647866288,18.59146515
2.03125,4.28356005,17.1342402
2.0416666666666665,4.33532116,17.34128464
2.0520833333333335,4.337231978,17.34892791
2.0625,4.286454712,17.14581885
2.0729166666666665,4.331153168,17.32461267
2.0833333333333335,4.325808902,17.30323561
2.09375,4.280413494,17.12165398
2.1041666666666665,4.336783342,17.34713337
2.1145833333333335,4.291222779,17.16489111
2.125,4.346813203,17.38725281
2.1354166666666665,4.344609188,17.37843675
2.1458333333333335,4.291446086,17.16578434
2.15625,4.339696948,17.35878779
2.1666666666666665,4.299409033,17.19763613
2.1770833333333335,4.103336422,16.41334569
2.1875,4.158778314,16.63511325
2.1979166666666665,4.15786585,16.6314634
2.2083333333333335,4.235375656,16.94150263
2.21875,4.272165309,17.08866124
2.2291666666666665,4.56158298,18.24633192
2.2395833333333335,4.502044768,18.00817907
2.25,4.605449755,18.42179902
2.2604166666666665,9.756018144,39.02407258
2.2708333333333335,9.753653599,39.01461439
2.28125,12.93160828,51.7264331
2.2916666666666665,13.22072955,52.88291821
2.3020833333333335,13.7296171,54.91846839
2.3125,12.26145382,49.04581527
2.3229166666666665,13.81516805,55.26067221
2.3333333333333335,14.80759961,59.23039845
2.34375,14.61332727,58.45330906
2.3541666666666665,14.70340977,58.81363907
2.3645833333333335,15.24250619,60.97002474
2.375,15.31929845,61.27719382
2.3854166666666665,15.15485877,60.61943507
2.3958333333333335,15.39487324,61.57949297
2.40625,15.67784073,62.71136292
2.4166666666666665,15.79973565,63.19894262
2.4270833333333335,16.44512432,65.78049727
2.4375,16.29126938,65.16507752
2.4479166666666665,16.26713711,65.06854842
2.4583333333333335,16.33804335,65.35217342
2.46875,16.43315978,65.73263913
2.4791666666666665,16.47126702,65.8850681
2.4895833333333335,16.48229994,65.92919978
2.5,16.49134566,65.96538263
2.5104166666666665,16.49893574,65.99574298
2.5208333333333335,16.50691595,66.02766379
2.53125,16.50055091,66.00220364
2.5416666666666665,16.49313574,65.97254297
2.5520833333333335,16.49058626,65.96234505
2.5625,16.57502967,66.30011869
2.5729166666666665,16.43397434,65.73589735
2.5833333333333335,16.21866259,64.87465035
2.59375,15.57500753,62.30003014
2.6041666666666665,15.52091394,62.08365577
2.6145833333333335,15.39867991,61.59471966
2.625,15.26360762,61.05443048
2.6354166666666665,15.12623462,60.50493847
2.6458333333333335,14.93477802,59.73911207
2.65625,14.52954846,58.11819385
2.6666666666666665,14.36916327,57.47665307
2.6770833333333335,13.860972,55.44388801
2.6875,15.04138741,60.16554965
2.6979166666666665,15.02942304,60.11769217
2.7083333333333335,15.19210546,60.76842182
2.71875,14.71933726,58.87734904
2.7291666666666665,14.66100133,58.64400532
2.7395833333333335,14.86925671,59.47702685
2.75,14.77592401,59.10369605
2.7604166666666665,14.49328445,57.97313778
2.7708333333333335,14.63686132,58.54744527
2.78125,14.63989383,58.55957533
2.7916666666666665,14.17457585,56.69830339
2.8020833333333335,14.09275759,56.37103038
2.8125,14.3049673,57.21986922
2.8229166666666665,10.15474797,40.61899186
2.8333333333333335,9.979321295,39.91728518
2.84375,10.05100472,40.2040189
2.8541666666666665,9.90167418,39.60669672
2.8645833333333335,9.004984156,36.01993662
2.875,8.968168948,35.87267579
2.8854166666666665,4.625022918,18.50009167
2.8958333333333335,4.532483718,18.12993487
2.90625,4.489785889,17.95914355
2.9166666666666665,4.501519607,18.00607843
2.9270833333333335,4.080520189,16.32208076
2.9375,4.113288576,16.4531543
2.9479166666666665,4.114026235,16.45610494
2.9583333333333335,4.194517828,16.77807131
2.96875,4.23196149,16.92784596
2.9791666666666665,4.211556488,16.84622595
2.9895833333333335,4.287102704,17.14841082
3,4.313527159,17.25410864
3.0104166666666665,4.289475071,17.15790028
3.0208333333333335,4.366314112,17.46525645
3.03125,4.346081576,17.3843263
3.0416666666666665,4.5863887,18.3455548
3.0520833333333335,4.602409131,18.40963652
3.0625,4.392510897,17.57004359
3.0729166666666665,4.448568192,17.79427277
3.0833333333333335,4.452932724,17.8117309
3.09375,4.40851791,17.63407164
3.1041666666666665,4.465263394,17.86105358
3.1145833333333335,4.419864089,17.67945636
3.125,4.47536536,17.90146144
3.1354166666666665,4.48622443,17.94489772
3.1458333333333335,4.445267638,17.78107055
3.15625,4.507179364,18.02871746
3.1666666666666665,4.516560048,18.06624019
3.1770833333333335,4.467263544,17.86905417
3.1875,4.519075978,18.07630391
3.1979166666666665,4.370366601,17.4814664
3.2083333333333335,4.398964308,17.59585723
3.21875,4.461755243,17.84702097
3.2291666666666665,4.450780725,17.8031229
3.2395833333333335,4.743503812,18.97401525
3.25,5.199043758,20.79617503
3.2604166666666665,10.06316207,40.25264827
3.2708333333333335,10.06963265,40.27853061
3.28125,12.95546898,51.82187593
3.2916666666666665,13.24538634,52.98154535
3.3020833333333335,13.75465886,55.01863542
3.3125,12.28487434,49.13949737
3.3229166666666665,13.81064732,55.24258928
3.3333333333333335,14.78784671,59.15138682
3.34375,14.70016083,58.80064333
3.3541666666666665,14.6945563,58.7782252
3.3645833333333335,15.14592091,60.58368363
3.375,15.34201836,61.36807346
3.3854166666666665,15.22988979,60.91955918
3.3958333333333335,15.28765617,61.15062468
3.40625,15.66812538,62.67250153
3.4166666666666665,15.78989371,63.15957482
3.4270833333333335,16.43718851,65.74875403
3.4375,16.4047321,65.61892841
3.4479166666666665,16.26488384,65.05953535
3.4583333333333335,16.26426242,65.05704968
3.46875,16.38300336,65.53201344
3.4791666666666665,16.46884287,65.87537149
3.4895833333333335,16.48177214,65.92708855
3.5,16.49921137,65.99684548
3.5104166666666665,16.51173846,66.04695385
3.5208333333333335,16.52751158,66.11004632
3.53125,16.53462034,66.13848135
3.5416666666666665,16.53740942,66.14963767
3.5520833333333335,16.65543101,66.62172405
3.5625,16.73721553,66.94886211
3.5729166666666665,16.49467473,65.97869893
3.5833333333333335,16.27653269,65.10613077
3.59375,15.51573851,62.06295403
3.6041666666666665,15.45206589,61.80826357
3.6145833333333335,15.41844744,61.67378975
3.625,15.27529262,61.10117048
3.6354166666666665,15.17088975,60.683559
3.6458333333333335,15.11657385,60.46629538
3.65625,14.4383707,57.7534828
3.6666666666666665,14.19229459,56.76917836
3.6770833333333335,14.0493566,56.1974264
3.6875,15.05795784,60.23183135
3.6979166666666665,14.8405021,59.36200841
3.7083333333333335,15.12577765,60.50311058
3.71875,14.96513644,59.86054576
3.7291666666666665,14.65706984,58.62827936
3.7395833333333335,14.61491534,58.45966136
3.75,14.89788478,59.59153914
3.7604166666666665,14.62127054,58.48508217
3.7708333333333335,14.4617446,57.84697841
3.78125,14.56575063,58.26300254
3.7916666666666665,14.42656195,57.7062478
3.8020833333333335,13.98013341,55.92053362
3.8125,14.17321881,56.69287525
3.8229166666666665,10.43870045,41.75480179
3.8333333333333335,10.04019455,40.16077819
3.84375,9.83317494,39.33269976
3.8541666666666665,10.02961407,40.11845627
3.8645833333333335,9.177685096,36.71074038
3.875,9.022275481,36.08910192
3.8854166666666665,4.628497889,18.51399155
3.8958333333333335,4.543625556,18.17450222
3.90625,4.539060189,18.15624076
3.9166666666666665,4.56138288,18.24553152
3.9270833333333335,4.115119755,16.46047902
3.9375,4.13453146,16.53812584
3.9479166666666665,4.120705569,16.48282227
3.9583333333333335,4.17589795,16.7035918
3.96875,4.208004663,16.83201865
3.9791666666666665,4.182020513,16.72808205
3.9895833333333335,4.25578239,17.02312956
4,4.27880087,17.11520348
4.010416666666667,4.243363823,16.97345529
4.020833333333333,4.311755872,17.24702349
4.03125,4.28404742,17.13618968
4.041666666666667,4.358010507,17.43204203
4.052083333333333,4.372395904,17.48958361
4.0625,4.662582814,18.65033126
4.072916666666667,4.396584022,17.58633609
4.083333333333333,4.406974003,17.62789601
4.09375,4.370739458,17.48295783
4.104166666666667,4.436968355,17.74787342
4.114583333333333,4.401231161,17.60492465
4.125,4.466299849,17.8651994
4.135416666666667,4.479692048,17.91876819
4.145833333333333,4.440192944,17.76077178
4.15625,4.503758705,18.01503482
4.166666666666667,4.515668017,18.06267207
4.177083333333333,4.411820041,17.64728016
4.1875,4.336018912,17.34407565
4.197916666666667,4.333326263,17.33330505
4.208333333333333,4.409979751,17.639919
4.21875,4.456253415,17.82501366
4.229166666666667,4.429009807,17.71603923
4.239583333333333,4.704949689,18.81979875
4.25,4.817168874,19.26867549
4.260416666666667,10.02089894,40.08359577
4.270833333333333,10.35061878,41.40247513
4.28125,12.95162552,51.80650206
4.291666666666667,13.2424738,52.9698952
4.302083333333333,13.74840913,54.99363654
4.3125,12.28114397,49.12457588
4.322916666666667,13.75837165,55.03348661
4.333333333333333,14.76808823,59.07235291
4.34375,14.7382898,58.9531592
4.354166666666667,14.71784458,58.87137833
4.364583333333333,15.16118022,60.64472089
4.375,15.35633116,61.42532464
4.385416666666667,15.25630348,61.02521393
4.395833333333333,15.28349548,61.13398191
4.40625,15.67775126,62.71100503
4.416666666666667,15.79772012,63.19088049
4.427083333333333,16.44217412,65.76869649
4.4375,16.43679661,65.74718642
4.447916666666667,16.26777833,65.07111331
4.458333333333333,16.26854385,65.07417539
4.46875,16.35400172,65.41600686
4.479166666666667,16.47014516,65.88058063
4.489583333333333,16.48217236,65.92868942
4.5,16.49456055,65.9782422
4.510416666666667,16.51008439,66.04033756
4.520833333333333,16.52271797,66.09087188
4.53125,16.52790505,66.11162021
4.541666666666667,16.55739616,66.22958463
4.552083333333333,16.6982038,66.7928152
4.5625,16.73697098,66.94788392
4.572916666666667,16.49828865,65.99315459
4.583333333333333,16.28264582,65.1305833
4.59375,15.51785299,62.07141194
4.604166666666667,15.33657135,61.3462854
4.614583333333333,15.42360216,61.69440862
4.625,15.27314993,61.09259972
4.635416666666667,15.16991209,60.67964838
4.645833333333333,15.14643357,60.58573429
4.65625,14.52606492,58.10425968
4.666666666666667,14.06645636,56.26582543
4.677083333333333,14.04699275,56.18797099
4.6875,15.15977787,60.63911147
4.697916666666667,14.84168993,59.36675972
4.708333333333333,15.02105084,60.08420334
4.71875,15.06979647,60.27918586
4.729166666666667,14.656985,58.62794
4.739583333333333,14.56843427,58.27373707
4.75,14.84445759,59.37783037
4.760416666666667,14.72448943,58.89795772
4.770833333333333,14.46171253,57.8468501
4.78125,14.4681878,57.8727512
4.791666666666667,14.52578963,58.10315851
4.802083333333333,13.98059303,55.92237212
4.8125,14.07917834,56.31671336
4.822916666666667,10.53927274,42.15709096
4.833333333333333,10.08155438,40.3262175
4.84375,9.835713871,39.34285548
4.854166666666667,9.978059304,39.91223722
4.864583333333333,9.272333166,37.08933266
4.875,9.050743658,36.20297463
4.885416666666667,4.631288746,18.52515498
4.895833333333333,4.546275231,18.18510092
4.90625,4.541036136,18.16414455
4.916666666666667,4.556834043,18.22733617
4.927083333333333,4.112281833,16.44912733
4.9375,4.135604436,16.54241774
4.947916666666667,4.12357219,16.49428876
4.958333333333333,4.185771068,16.74308427
4.96875,4.208177541,16.83271016
4.979166666666667,4.176322443,16.70528977
4.989583333333333,4.244172688,16.97669075
5,4.258380593,17.03352237
5.010416666666667,3.748644935,14.99457974
5.020833333333333,3.654013568,14.61605427
5.03125,3.736374454,14.94549781
5.041666666666667,3.698965508,14.79586203
5.052083333333333,3.727399839,14.90959935
5.0625,3.93025039,15.72100156
5.072916666666667,3.660404454,14.64161782
5.083333333333333,3.63911642,14.55646568
5.09375,3.621192469,14.48476987
5.104166666666667,3.672583864,14.69033546
5.114583333333333,3.645483969,14.58193587
5.125,3.703766089,14.81506436
5.135416666666667,3.718208739,14.87283496
5.145833333333333,3.668307321,14.67322928
5.15625,3.735915001,14.94366001
5.166666666666667,3.731260465,14.92504186
5.177083333333333,3.631176306,14.52470522
5.1875,3.554287692,14.21715077
5.197916666666667,3.510686825,14.0427473
5.208333333333333,3.562496452,14.24998581
5.21875,3.567927531,14.27171012
5.229166666666667,3.52078619,14.08314476
5.239583333333333,3.574351606,14.29740642
5.25,3.572072806,14.28829123
5.260416666666667,8.315960814,33.26384325
5.270833333333333,8.562955342,34.25182137
5.28125,7.787049853,31.14819941
5.291666666666667,7.748070263,30.99228105
5.302083333333333,7.603065439,30.41226176
5.3125,5.844592843,23.37837137
5.322916666666667,5.794061479,23.17624592
5.333333333333333,5.825092481,23.30036993
5.34375,5.676884895,22.70753958
5.354166666666667,5.797608543,23.19043417
5.364583333333333,5.577585425,22.3103417
5.375,5.593184727,22.37273891
5.385416666666667,5.40569199,21.62276796
5.395833333333333,5.292420801,21.16968321
5.40625,5.140665748,20.56266299
5.416666666666667,5.11931542,20.47726168
5.427083333333333,4.946104617,19.78441847
5.4375,4.980488097,19.92195239
5.447916666666667,4.840923983,19.36369593
5.458333333333333,5.021454732,20.08581893
5.46875,5.000902547,20.00361019
5.479166666666667,5.257946888,21.03178755
5.489583333333333,4.983503517,19.93401407
5.5,5.048052612,20.19221045
5.510416666666667,5.032623636,20.13049454
5.520833333333333,5.113434655,20.45373862
5.53125,5.08723074,20.34892296
5.541666666666667,5.187175591,20.74870237
5.552083333333333,5.247676028,20.99070411
5.5625,5.242397875,20.9695915
5.572916666666667,5.296974407,21.18789763
5.583333333333333,5.304482996,21.21793198
5.59375,5.195176811,20.78070725
5.604166666666667,5.188323984,20.75329594
5.614583333333333,5.045498317,20.18199327
5.625,5.00688676,20.02754704
5.635416666666667,4.905392728,19.62157091
5.645833333333333,4.763179173,19.05271669
5.65625,4.721897579,18.88759032
5.666666666666667,4.712663196,18.85065279
5.677083333333333,5.040337987,20.16135195
5.6875,6.535288081,26.14115232
5.697916666666667,6.58068705,26.3227482
5.708333333333333,6.833131105,27.33252442
5.71875,6.972009629,27.88803851
5.729166666666667,7.077710842,28.31084337
5.739583333333333,7.253753647,29.01501459
5.75,7.524879027,30.09951611
5.760416666666667,7.739814752,30.95925901
5.770833333333333,8.11187237,32.44748948
5.78125,8.320973976,33.2838959
5.791666666666667,8.436940334,33.74776134
5.802083333333333,8.446625736,33.78650294
5.8125,8.399321339,33.59728536
5.822916666666667,8.455845555,33.82338222
5.833333333333333,8.393800904,33.57520362
5.84375,8.293598069,33.17439228
5.854166666666667,8.274453271,33.09781308
5.864583333333333,8.17265684,32.69062736
5.875,8.194023833,32.77609533
5.885416666666667,4.451163752,17.80465501
5.895833333333333,4.059820689,16.23928276
5.90625,4.158025694,16.63210278
5.916666666666667,4.152068593,16.60827437
5.927083333333333,4.097245068,16.38898027
5.9375,4.104560356,16.41824142
5.947916666666667,4.023182753,16.09273101
5.958333333333333,4.049511676,16.1980467
5.96875,4.044673266,16.17869306
5.979166666666667,3.975232051,15.9009282
5.989583333333333,4.016314737,16.06525895
6,3.985414723,15.94165889
6.010416666666667,3.761369101,15.04547641
6.020833333333333,3.75721607,15.02886428
6.03125,3.784480675,15.1379227
6.041666666666667,3.808510758,15.23404303
6.052083333333333,3.876659065,15.50663626
6.0625,3.791800234,15.16720094
6.072916666666667,3.929924052,15.71969621
6.083333333333333,3.86052031,15.44208124
6.09375,4.31398275,17.255931
6.104166666666667,3.925699604,15.70279841
6.114583333333333,3.995984453,15.98393781
6.125,3.951593912,15.80637565
6.135416666666667,4.088849419,16.35539768
6.145833333333333,3.966927489,15.86770995
6.15625,4.217987226,16.8719489
6.166666666666667,4.007996604,16.03198642
6.177083333333333,4.126193842,16.50477537
6.1875,4.017044101,16.06817641
6.197916666666667,4.036762198,16.14704879
6.208333333333333,3.953416105,15.81366442
6.21875,4.001572785,16.00629114
6.229166666666667,3.730010741,14.92004297
6.239583333333333,3.746847136,14.98738854
6.25,3.626486288,14.50594515
6.260416666666667,8.366011301,33.46404521
6.270833333333333,8.242216421,32.96886568
6.28125,7.733888166,30.93555266
6.291666666666667,7.894254695,31.57701878
6.302083333333333,7.640683546,30.56273419
6.3125,5.820922626,23.2836905
6.322916666666667,5.707701163,22.83080465
6.333333333333333,5.743576208,22.97430483
6.34375,5.626821832,22.50728733
6.354166666666667,5.719279464,22.87711785
6.364583333333333,5.530938579,22.12375432
6.375,5.604139756,22.41655903
6.385416666666667,5.465778989,21.86311595
6.395833333333333,5.432544525,21.7301781
6.40625,5.292748891,21.17099557
6.416666666666667,5.289363385,21.15745354
6.427083333333333,5.214970616,20.85988246
6.4375,5.246801734,20.98720694
6.447916666666667,5.080214221,20.32085688
6.458333333333333,5.33645733,21.34582932
6.46875,5.312084087,21.24833635
6.479166666666667,5.239937831,20.95975132
6.489583333333333,5.27043906,21.08175624
6.5,5.532356643,22.12942657
6.510416666666667,5.246783969,20.98713588
6.520833333333333,5.236189127,20.94475651
6.53125,5.170476166,20.68190467
6.541666666666667,5.197687701,20.7907508
6.552083333333333,5.182321657,20.72928663
6.5625,5.117039531,20.46815812
6.572916666666667,5.144965344,20.57986138
6.583333333333333,5.061092339,20.24436936
6.59375,5.070624365,20.28249746
6.604166666666667,5.028746413,20.11498565
6.614583333333333,4.955489809,19.82195924
6.625,4.99230076,19.96920304
6.635416666666667,4.99403498,19.97613992
6.645833333333333,4.947922878,19.79169151
6.65625,5.016564976,20.0662599
6.666666666666667,4.989807737,19.95923095
6.677083333333333,5.071515142,20.28606057
6.6875,6.81871759,27.27487036
6.697916666666667,6.804317301,27.2172692
6.708333333333333,7.202402258,28.80960903
6.71875,6.894196315,27.57678526
6.729166666666667,6.858439516,27.43375806
6.739583333333333,6.920505913,27.68202365
6.75,6.913408376,27.6536335
6.760416666666667,7.000889077,28.00355631
6.770833333333333,7.045732097,28.18292839
6.78125,7.02954982,28.11819928
6.791666666666667,7.097639255,28.39055702
6.802083333333333,7.106560283,28.42624113
6.8125,7.067028112,28.26811245
6.822916666666667,7.125893157,28.50357263
6.833333333333333,7.076955227,28.30782091
6.84375,7.133945282,28.53578113
6.854166666666667,7.140865023,28.56346009
6.864583333333333,7.096322143,28.38528857
6.875,7.146779869,28.58711948
6.885416666666667,3.310021497,13.24008599
6.895833333333333,3.260598343,13.04239337
6.90625,3.326847895,13.30739158
6.916666666666667,3.601564786,14.40625914
6.927083333333333,3.294916851,13.1796674
6.9375,3.276891215,13.10756486
6.947916666666667,3.262917838,13.05167135
6.958333333333333,3.33178356,13.32713424
6.96875,3.364825461,13.45930184
6.979166666666667,3.350647223,13.40258889
6.989583333333333,3.431259789,13.72503916
7,3.40753889,13.63015556
7.010416666666667,3.926772898,15.70709159
7.020833333333333,3.93188312,15.72753248
7.03125,3.888932895,15.55573158
7.041666666666667,3.948309567,15.79323827
7.052083333333333,3.95725885,15.8290354
7.0625,3.914433432,15.65773373
7.072916666666667,3.969783057,15.87913223
7.083333333333333,3.922572637,15.69029055
7.09375,3.97357405,15.8942962
7.104166666666667,3.97382124,15.89528496
7.114583333333333,4.249761206,16.99904482
7.125,3.974359532,15.89743813
7.135416666666667,3.976094787,15.90437915
7.145833333333333,3.926861046,15.70744418
7.15625,3.980204984,15.92081994
7.166666666666667,3.931521444,15.72608578
7.177083333333333,3.991650952,15.96660381
7.1875,4.000627183,16.00250873
7.197916666666667,3.988654078,15.95461631
7.208333333333333,4.060653959,16.24261584
7.21875,3.927821588,15.71128635
7.229166666666667,3.906973788,15.62789515
7.239583333333333,4.115287775,16.4611511
7.25,4.214176417,16.85670567
7.260416666666667,9.281709828,37.12683931
7.270833333333333,9.312842561,37.25137024
7.28125,12.7341886,50.93675441
7.291666666666667,13.11156117,52.44624466
7.302083333333333,13.53449554,54.13798217
7.3125,12.15200527,48.60802106
7.322916666666667,13.96957956,55.87831825
7.333333333333333,14.61943955,58.47775819
7.34375,14.30054197,57.20216786
7.354166666666667,14.89800574,59.59202297
7.364583333333333,15.21653038,60.86612154
7.375,15.01595817,60.06383267
7.385416666666667,15.17361486,60.69445945
7.395833333333333,15.51967005,62.07868019
7.40625,15.65262346,62.61049386
7.416666666666667,15.74576298,62.9830519
7.427083333333333,16.19061646,64.76246585
7.4375,16.32588247,65.30352986
7.447916666666667,16.49233529,65.96934116
7.458333333333333,16.61643003,66.4657201
7.46875,16.61813398,66.47253593
7.479166666666667,16.6710591,66.6842364
7.489583333333333,16.69676151,66.78704604
7.5,16.72506967,66.90027869
7.510416666666667,16.75885623,67.03542491
7.520833333333333,16.79344314,67.17377254
7.53125,16.81574809,67.26299235
7.541666666666667,16.83523787,67.34095148
